meter_id,timestamp,power,voltage,current,frequency,energy
1000000114,2026-01-05 23:01:21,1023.08,238.63,4.29,50.41,0.0853
1000000115,2026-01-05 23:01:21,1230.21,223.37,5.51,49.98,0.1025
1000000116,2026-01-05 23:01:21,1117.9,234.08,4.78,49.81,0.0932
1000000117,2026-01-05 23:01:21,1048.27,233.78,4.48,50.14,0.0874
1000000118,2026-01-05 23:01:21,961.56,222.25,4.33,50.1,0.0801
1000000119,2026-01-05 23:01:21,1496.03,238.09,6.28,50.42,0.1247
1000000120,2026-01-05 23:01:21,986.57,235.87,4.18,49.63,0.0822
1000000121,2026-01-05 23:01:21,1187.62,220.57,5.38,50.36,0.099
1000000122,2026-01-05 23:01:21,947.68,237.91,3.98,50.12,0.079
1000000123,2026-01-05 23:01:21,1452.97,230.46,6.3,50.27,0.1211
1000000124,2026-01-05 23:01:21,1058.97,238.18,4.45,50.26,0.0882
1000000125,2026-01-05 23:01:21,947.12,239.54,3.95,49.84,0.0789
1000000126,2026-01-05 23:01:21,1406.97,239.16,5.88,50.48,0.1172
1000000127,2026-01-05 23:01:21,1285.6,223.06,5.76,49.98,0.1071
1000000128,2026-01-05 23:01:21,1247.81,220.35,5.66,49.57,0.104
1000000129,2026-01-05 23:01:21,1181.31,233.33,5.06,49.96,0.0984
1000000130,2026-01-05 23:01:21,893.01,234.4,3.81,49.59,0.0744
1000000131,2026-01-05 23:01:21,1146.59,229.75,4.99,50.44,0.0955
1000000132,2026-01-05 23:01:21,1414.03,229.32,6.17,50.35,0.1178
1000000133,2026-01-05 23:01:21,990.89,226.55,4.37,49.8,0.0826
1000000134,2026-01-05 23:01:21,889.5,235.04,3.78,49.77,0.0741
1000000135,2026-01-05 23:01:21,1230.48,220.88,5.57,49.59,0.1025
1000000136,2026-01-05 23:01:21,1087.52,235.0,4.63,50.44,0.0906
1000000137,2026-01-05 23:01:21,1477.4,224.11,6.59,50.15,0.1231
1000000138,2026-01-05 23:01:21,810.68,233.31,3.47,50.41,0.0676
1000000139,2026-01-05 23:01:21,1433.33,227.84,6.29,49.62,0.1194
1000000140,2026-01-05 23:01:21,1252.45,229.75,5.45,49.83,0.1044
1000000141,2026-01-05 23:01:21,1312.41,220.07,5.96,49.86,0.1094
1000000142,2026-01-05 23:01:21,1410.41,228.59,6.17,49.54,0.1175
1000000143,2026-01-05 23:01:21,841.56,237.72,3.54,49.96,0.0701
1000000144,2026-01-05 23:01:21,894.56,225.81,3.96,50.25,0.0745
1000000145,2026-01-05 23:01:21,1169.55,227.04,5.15,50.43,0.0975
1000000146,2026-01-05 23:01:21,925.01,236.7,3.91,49.63,0.0771
1000000147,2026-01-05 23:01:21,943.73,239.89,3.93,49.96,0.0786
1000000148,2026-01-05 23:01:21,920.27,231.65,3.97,50.47,0.0767
1000000149,2026-01-05 23:01:21,817.23,221.19,3.69,50.4,0.0681
1000000150,2026-01-05 23:01:21,1296.92,221.07,5.87,50.48,0.1081
1000000151,2026-01-05 23:01:21,1132.25,239.49,4.73,50.07,0.0944
1000000152,2026-01-05 23:01:21,1362.5,237.44,5.74,50.44,0.1135
1000000153,2026-01-05 23:01:21,1338.34,221.62,6.04,49.89,0.1115
1000000154,2026-01-05 23:01:21,1268.44,231.99,5.47,49.51,0.1057
1000000155,2026-01-05 23:01:21,1287.07,222.25,5.79,49.86,0.1073
1000000156,2026-01-05 23:01:21,1473.22,238.48,6.18,49.91,0.1228
1000000157,2026-01-05 23:01:21,1385.03,232.3,5.96,50.03,0.1154
1000000158,2026-01-05 23:01:21,1407.52,228.65,6.16,50.27,0.1173
1000000159,2026-01-05 23:01:21,1414.98,224.21,6.31,50.42,0.1179
1000000160,2026-01-05 23:01:21,1215.97,229.33,5.3,50.12,0.1013
1000000161,2026-01-05 23:01:21,903.27,225.03,4.01,49.93,0.0753
1000000162,2026-01-05 23:01:21,948.77,231.38,4.1,50.48,0.0791
1000000163,2026-01-05 23:01:21,1070.01,237.93,4.5,50.28,0.0892
1000000164,2026-01-05 23:01:21,1484.74,236.31,6.28,50.05,0.1237
1000000165,2026-01-05 23:01:21,947.61,236.14,4.01,50.08,0.079
1000000166,2026-01-05 23:01:21,927.47,233.67,3.97,49.67,0.0773
1000000167,2026-01-05 23:01:21,975.08,223.08,4.37,49.67,0.0813
1000000168,2026-01-05 23:01:21,921.04,233.2,3.95,50.34,0.0768
1000000169,2026-01-05 23:01:21,1374.61,229.24,6.0,50.04,0.1146
1000000170,2026-01-05 23:01:21,929.87,228.6,4.07,50.44,0.0775
1000000171,2026-01-05 23:01:21,1009.02,229.3,4.4,50.38,0.0841
1000000172,2026-01-05 23:01:21,999.92,220.09,4.54,50.35,0.0833
1000000173,2026-01-05 23:01:21,1052.17,227.5,4.62,49.95,0.0877
1000000174,2026-01-05 23:01:21,1381.18,223.01,6.19,49.98,0.1151
1000000175,2026-01-05 23:01:21,1052.74,231.87,4.54,49.62,0.0877
1000000176,2026-01-05 23:01:21,1248.26,228.63,5.46,50.49,0.104
1000000177,2026-01-05 23:01:21,1119.59,221.85,5.05,49.65,0.0933
1000000178,2026-01-05 23:01:21,1479.53,229.96,6.43,50.05,0.1233
1000000179,2026-01-05 23:01:21,1069.48,238.55,4.48,49.79,0.0891
1000000180,2026-01-05 23:01:21,1142.71,233.33,4.9,50.48,0.0952
1000000181,2026-01-05 23:01:21,1446.03,231.36,6.25,50.4,0.1205
1000000182,2026-01-05 23:01:21,883.52,233.1,3.79,49.72,0.0736
1000000183,2026-01-05 23:01:21,1151.87,220.07,5.23,49.53,0.096
1000000184,2026-01-05 23:01:21,1330.69,230.76,5.77,50.13,0.1109
1000000185,2026-01-05 23:01:21,839.57,235.0,3.57,50.35,0.07
1000000186,2026-01-05 23:01:21,1292.86,238.01,5.43,50.32,0.1077
1000000187,2026-01-05 23:01:21,1027.16,231.92,4.43,49.97,0.0856
1000000188,2026-01-05 23:01:21,927.29,220.71,4.2,50.45,0.0773
1000000189,2026-01-05 23:01:21,1456.44,230.37,6.32,50.37,0.1214
1000000190,2026-01-05 23:01:21,931.46,224.39,4.15,49.7,0.0776
1000000191,2026-01-05 23:01:21,1331.24,228.84,5.82,50.37,0.1109
1000000192,2026-01-05 23:01:21,1347.08,223.96,6.01,50.47,0.1123
1000000193,2026-01-05 23:01:21,1369.06,238.98,5.73,49.83,0.1141
1000000194,2026-01-05 23:01:21,1284.23,232.59,5.52,49.78,0.107
1000000195,2026-01-05 23:01:21,991.38,227.96,4.35,50.34,0.0826
1000000196,2026-01-05 23:01:21,1086.75,228.82,4.75,50.2,0.0906
1000000197,2026-01-05 23:01:21,1081.83,227.92,4.75,49.53,0.0902
1000000198,2026-01-05 23:01:21,900.49,228.97,3.93,50.28,0.075
1000000199,2026-01-05 23:01:21,917.28,234.8,3.91,50.38,0.0764
1000000200,2026-01-05 23:01:21,1240.82,228.13,5.44,49.57,0.1034
1000000201,2026-01-05 23:01:21,905.37,229.05,3.95,50.03,0.0754
1000000202,2026-01-05 23:01:21,995.4,236.37,4.21,50.21,0.0829
1000000203,2026-01-05 23:01:21,1422.27,231.51,6.14,49.69,0.1185
1000000204,2026-01-05 23:01:21,1254.7,221.71,5.66,50.46,0.1046
1000000205,2026-01-05 23:01:21,1298.62,232.03,5.6,49.93,0.1082
1000000206,2026-01-05 23:01:21,1188.71,231.91,5.13,50.39,0.0991
1000000207,2026-01-05 23:01:21,830.15,233.6,3.55,49.84,0.0692
1000000208,2026-01-05 23:01:21,1438.52,220.64,6.52,50.09,0.1199
1000000209,2026-01-05 23:01:21,908.47,232.44,3.91,49.55,0.0757
1000000210,2026-01-05 23:01:21,980.69,225.04,4.36,49.58,0.0817
1000000211,2026-01-05 23:01:21,1139.16,232.74,4.89,49.88,0.0949
1000000212,2026-01-05 23:01:21,817.62,234.42,3.49,50.01,0.0681
1000000213,2026-01-05 23:01:21,950.12,231.27,4.11,50.39,0.0792
1000000214,2026-01-05 23:01:21,1240.19,222.47,5.57,50.22,0.1033
1000000215,2026-01-05 23:01:21,904.98,229.73,3.94,50.03,0.0754
1000000216,2026-01-05 23:01:21,1461.0,235.43,6.21,49.85,0.1218
1000000217,2026-01-05 23:01:21,1323.51,229.28,5.77,49.99,0.1103
1000000218,2026-01-05 23:01:21,892.81,234.25,3.81,49.98,0.0744
1000000219,2026-01-05 23:01:21,1430.39,230.56,6.2,49.61,0.1192
1000000220,2026-01-05 23:01:21,830.36,223.35,3.72,50.05,0.0692
1000000221,2026-01-05 23:01:21,1184.71,239.49,4.95,50.36,0.0987
1000000222,2026-01-05 23:01:21,1148.71,229.52,5.0,49.78,0.0957
1000000223,2026-01-05 23:01:21,1171.55,233.82,5.01,50.25,0.0976
1000000224,2026-01-05 23:01:21,1199.49,221.65,5.41,49.87,0.1
1000000225,2026-01-05 23:01:21,1208.3,228.26,5.29,49.5,0.1007
1000000226,2026-01-05 23:01:21,1238.57,229.0,5.41,50.14,0.1032
1000000227,2026-01-05 23:01:21,1177.09,226.92,5.19,50.38,0.0981
1000000228,2026-01-05 23:01:21,852.88,236.63,3.6,49.9,0.0711
1000000229,2026-01-05 23:01:21,1273.15,236.44,5.38,50.09,0.1061
1000000230,2026-01-05 23:01:21,1083.42,238.24,4.55,49.55,0.0903
1000000231,2026-01-05 23:01:21,838.2,231.43,3.62,49.75,0.0698
1000000232,2026-01-05 23:01:21,885.74,228.85,3.87,49.95,0.0738
1000000233,2026-01-05 23:01:21,1213.72,224.2,5.41,49.96,0.1011
1000000234,2026-01-05 23:01:21,1429.0,229.57,6.22,50.02,0.1191
1000000235,2026-01-05 23:01:21,1495.5,226.14,6.61,50.39,0.1246
1000000236,2026-01-05 23:01:21,804.05,222.79,3.61,49.59,0.067
1000000237,2026-01-05 23:01:21,1121.7,224.75,4.99,49.71,0.0935
1000000238,2026-01-05 23:01:21,974.46,239.01,4.08,50.02,0.0812
1000000239,2026-01-05 23:01:21,1220.04,229.32,5.32,49.54,0.1017
1000000240,2026-01-05 23:01:21,1076.53,233.7,4.61,49.97,0.0897
1000000241,2026-01-05 23:01:21,1337.17,233.96,5.72,49.57,0.1114
1000000242,2026-01-05 23:01:21,847.41,227.33,3.73,49.71,0.0706
1000000243,2026-01-05 23:01:21,1188.01,236.38,5.03,49.55,0.099
1000000244,2026-01-05 23:01:21,1333.33,239.57,5.57,50.38,0.1111
1000000245,2026-01-05 23:01:21,1158.07,235.24,4.92,50.0,0.0965
1000000246,2026-01-05 23:01:21,867.34,220.21,3.94,50.21,0.0723
1000000247,2026-01-05 23:01:21,1138.09,235.61,4.83,49.89,0.0948
1000000248,2026-01-05 23:01:21,903.35,225.82,4.0,49.63,0.0753
1000000249,2026-01-05 23:01:21,1282.1,225.68,5.68,49.66,0.1068
1000000250,2026-01-05 23:01:21,1067.18,228.86,4.66,50.06,0.0889
1000000251,2026-01-05 23:01:21,917.0,224.11,4.09,50.17,0.0764
1000000252,2026-01-05 23:01:21,1266.27,239.02,5.3,49.99,0.1055
1000000253,2026-01-05 23:01:21,1004.32,226.77,4.43,50.12,0.0837
1000000254,2026-01-05 23:01:21,1037.77,223.22,4.65,50.26,0.0865
1000000255,2026-01-05 23:01:21,1098.35,228.35,4.81,50.16,0.0915
1000000256,2026-01-05 23:01:21,818.97,232.79,3.52,50.15,0.0682
1000000257,2026-01-05 23:01:21,1360.06,229.99,5.91,50.35,0.1133
1000000258,2026-01-05 23:01:21,893.15,221.86,4.03,49.88,0.0744
1000000259,2026-01-05 23:01:21,893.81,224.14,3.99,50.1,0.0745
1000000260,2026-01-05 23:01:21,1205.27,223.52,5.39,50.02,0.1004
1000000261,2026-01-05 23:01:21,1223.71,237.81,5.15,49.64,0.102
1000000262,2026-01-05 23:01:21,1260.82,235.32,5.36,49.86,0.1051
1000000263,2026-01-05 23:01:21,952.84,223.75,4.26,49.81,0.0794
1000000264,2026-01-05 23:01:21,1416.98,233.6,6.07,50.14,0.1181
1000000265,2026-01-05 23:01:21,829.73,222.05,3.74,49.9,0.0691
1000000266,2026-01-05 23:01:21,1327.05,236.66,5.61,49.91,0.1106
1000000267,2026-01-05 23:01:21,1168.26,236.48,4.94,49.84,0.0974
1000000268,2026-01-05 23:01:21,939.5,232.24,4.05,49.9,0.0783
1000000269,2026-01-05 23:01:21,1157.43,235.55,4.91,50.11,0.0965
1000000270,2026-01-05 23:01:21,1194.85,235.07,5.08,50.4,0.0996
1000000271,2026-01-05 23:01:21,1200.96,229.9,5.22,49.76,0.1001
1000000272,2026-01-05 23:01:21,1341.99,237.82,5.64,49.93,0.1118
1000000273,2026-01-05 23:01:21,1072.07,228.45,4.69,49.89,0.0893
1000000274,2026-01-05 23:01:21,1233.32,228.6,5.4,49.79,0.1028
1000000275,2026-01-05 23:01:21,954.27,237.46,4.02,50.03,0.0795
1000000276,2026-01-05 23:01:21,1302.66,232.11,5.61,50.34,0.1086
1000000277,2026-01-05 23:01:21,1306.93,234.19,5.58,49.77,0.1089
1000000278,2026-01-05 23:01:21,977.34,225.72,4.33,49.68,0.0814
1000000279,2026-01-05 23:01:21,1384.73,220.99,6.27,50.07,0.1154
1000000280,2026-01-05 23:01:21,1093.44,233.83,4.68,50.16,0.0911
1000000281,2026-01-05 23:01:21,972.92,221.19,4.4,49.88,0.0811
1000000282,2026-01-05 23:01:21,1251.47,229.41,5.46,49.98,0.1043
1000000283,2026-01-05 23:01:21,1073.72,230.24,4.66,49.96,0.0895
1000000284,2026-01-05 23:01:21,1248.97,221.11,5.65,50.12,0.1041
1000000285,2026-01-05 23:01:21,1381.24,229.54,6.02,49.8,0.1151
1000000286,2026-01-05 23:01:21,1390.76,238.68,5.83,50.31,0.1159
1000000287,2026-01-05 23:01:21,1144.59,226.63,5.05,49.67,0.0954
1000000288,2026-01-05 23:01:21,1174.98,221.87,5.3,49.55,0.0979
1000000289,2026-01-05 23:01:21,869.38,229.04,3.8,49.79,0.0724
1000000290,2026-01-05 23:01:21,823.57,234.0,3.52,49.51,0.0686
1000000291,2026-01-05 23:01:21,968.85,238.02,4.07,50.34,0.0807
1000000292,2026-01-05 23:01:21,946.74,231.61,4.09,50.08,0.0789
1000000293,2026-01-05 23:01:21,1281.87,229.28,5.59,50.01,0.1068
1000000294,2026-01-05 23:01:21,978.74,220.34,4.44,49.82,0.0816
1000000295,2026-01-05 23:01:21,838.12,224.25,3.74,49.9,0.0698
1000000296,2026-01-05 23:01:21,1186.47,230.03,5.16,49.89,0.0989
1000000297,2026-01-05 23:01:21,1233.66,228.2,5.41,50.14,0.1028
1000000298,2026-01-05 23:01:21,1491.48,237.29,6.29,50.0,0.1243
1000000299,2026-01-05 23:01:21,1332.74,227.84,5.85,49.8,0.1111
1000000300,2026-01-05 23:01:21,1421.38,238.65,5.96,49.75,0.1184
1000000301,2026-01-05 23:01:21,1028.38,223.86,4.59,50.2,0.0857
1000000302,2026-01-05 23:01:21,977.37,224.84,4.35,49.94,0.0814
1000000303,2026-01-05 23:01:21,1432.75,230.18,6.22,50.44,0.1194
1000000304,2026-01-05 23:01:21,1246.43,227.39,5.48,50.24,0.1039
1000000305,2026-01-05 23:01:21,1316.51,231.02,5.7,49.76,0.1097
1000000306,2026-01-05 23:01:21,1226.16,236.66,5.18,50.37,0.1022
1000000307,2026-01-05 23:01:21,1399.24,236.49,5.92,50.27,0.1166
1000000308,2026-01-05 23:01:21,873.66,231.93,3.77,50.1,0.0728
1000000309,2026-01-05 23:01:21,1161.49,227.09,5.11,50.0,0.0968
1000000310,2026-01-05 23:01:21,1406.38,227.86,6.17,50.2,0.1172
1000000311,2026-01-05 23:01:21,1233.23,231.7,5.32,49.6,0.1028
1000000312,2026-01-05 23:01:21,980.12,224.11,4.37,50.48,0.0817
1000000313,2026-01-05 23:01:21,1418.89,231.61,6.13,49.75,0.1182
1000000314,2026-01-05 23:01:21,940.8,237.15,3.97,50.07,0.0784
1000000315,2026-01-05 23:01:21,1199.27,237.0,5.06,49.94,0.0999
1000000316,2026-01-05 23:01:21,880.03,239.74,3.67,50.43,0.0733
1000000317,2026-01-05 23:01:21,1285.71,226.29,5.68,49.84,0.1071
1000000318,2026-01-05 23:01:21,1371.27,220.16,6.23,49.74,0.1143
1000000319,2026-01-05 23:01:21,998.35,237.48,4.2,49.9,0.0832
1000000320,2026-01-05 23:01:21,1148.57,227.44,5.05,49.58,0.0957
1000000321,2026-01-05 23:01:21,938.33,238.14,3.94,50.2,0.0782
1000000322,2026-01-05 23:01:21,954.92,235.28,4.06,50.2,0.0796
1000000323,2026-01-05 23:01:21,933.04,227.36,4.1,49.78,0.0778
1000000324,2026-01-05 23:01:21,1487.44,238.71,6.23,50.0,0.124
1000000325,2026-01-05 23:01:21,1116.83,236.62,4.72,50.18,0.0931
1000000326,2026-01-05 23:01:21,1405.25,228.29,6.16,50.33,0.1171
1000000327,2026-01-05 23:01:21,1349.86,232.28,5.81,49.73,0.1125
1000000328,2026-01-05 23:01:21,1077.34,239.91,4.49,49.82,0.0898
1000000329,2026-01-05 23:01:21,872.76,231.89,3.76,50.11,0.0727
1000000330,2026-01-05 23:01:21,1430.05,229.87,6.22,50.4,0.1192
1000000331,2026-01-05 23:01:21,1271.94,225.38,5.64,49.89,0.106
1000000332,2026-01-05 23:01:21,893.01,239.07,3.74,50.49,0.0744
1000000333,2026-01-05 23:01:21,1141.36,236.5,4.83,49.53,0.0951
1000000334,2026-01-05 23:01:21,1243.79,233.52,5.33,50.17,0.1036
1000000335,2026-01-05 23:01:21,1470.31,237.27,6.2,50.43,0.1225
1000000336,2026-01-05 23:01:21,1214.52,223.98,5.42,49.8,0.1012
1000000337,2026-01-05 23:01:21,1261.77,225.76,5.59,49.64,0.1051
1000000338,2026-01-05 23:01:21,847.05,239.14,3.54,49.79,0.0706
1000000339,2026-01-05 23:01:21,1059.83,226.6,4.68,50.4,0.0883
1000000340,2026-01-05 23:01:21,1458.56,227.2,6.42,49.77,0.1215
1000000341,2026-01-05 23:01:21,1290.05,229.15,5.63,49.56,0.1075
1000000342,2026-01-05 23:01:21,1268.42,236.48,5.36,50.4,0.1057
1000000343,2026-01-05 23:01:21,1045.67,229.29,4.56,49.62,0.0871
1000000344,2026-01-05 23:01:21,1381.95,228.94,6.04,50.48,0.1152
1000000345,2026-01-05 23:01:21,1383.4,224.88,6.15,50.27,0.1153
1000000346,2026-01-05 23:01:21,865.32,223.67,3.87,50.1,0.0721
1000000347,2026-01-05 23:01:21,802.03,231.77,3.46,49.87,0.0668
1000000348,2026-01-05 23:01:21,970.38,229.13,4.24,50.46,0.0809
1000000349,2026-01-05 23:01:21,1082.71,226.6,4.78,50.1,0.0902
1000000350,2026-01-05 23:01:21,1446.3,228.61,6.33,50.0,0.1205
1000000351,2026-01-05 23:01:21,1197.44,220.65,5.43,49.76,0.0998
1000000352,2026-01-05 23:01:21,938.9,237.0,3.96,50.27,0.0782
1000000353,2026-01-05 23:01:21,1311.37,225.75,5.81,49.89,0.1093
1000000354,2026-01-05 23:01:21,1148.58,235.07,4.89,50.48,0.0957
1000000355,2026-01-05 23:01:21,931.87,232.41,4.01,50.02,0.0777
1000000356,2026-01-05 23:01:21,1087.1,222.88,4.88,50.18,0.0906
1000000357,2026-01-05 23:01:21,923.75,234.1,3.95,49.67,0.077
1000000358,2026-01-05 23:01:21,925.32,235.38,3.93,49.79,0.0771
1000000359,2026-01-05 23:01:21,1498.28,231.56,6.47,50.36,0.1249
1000000360,2026-01-05 23:01:21,1332.42,239.01,5.57,49.6,0.111
1000000361,2026-01-05 23:01:21,1221.71,231.65,5.27,50.02,0.1018
1000000362,2026-01-05 23:01:21,999.46,236.1,4.23,49.55,0.0833
1000000363,2026-01-05 23:01:21,1115.22,230.2,4.84,50.4,0.0929
1000000364,2026-01-05 23:01:21,1106.79,222.63,4.97,50.33,0.0922
1000000365,2026-01-05 23:01:21,1331.09,224.28,5.93,50.49,0.1109
1000000366,2026-01-05 23:01:21,880.83,224.59,3.92,50.43,0.0734
1000000367,2026-01-05 23:01:21,1163.89,229.81,5.06,50.12,0.097
1000000368,2026-01-05 23:01:21,1106.94,237.25,4.67,50.28,0.0922
1000000369,2026-01-05 23:01:21,1031.35,239.59,4.3,49.9,0.0859
1000000370,2026-01-05 23:01:21,1373.0,227.54,6.03,49.51,0.1144
1000000371,2026-01-05 23:01:21,913.68,228.89,3.99,49.68,0.0761
1000000372,2026-01-05 23:01:21,845.8,238.09,3.55,49.59,0.0705
1000000373,2026-01-05 23:01:21,815.66,234.63,3.48,50.04,0.068
1000000374,2026-01-05 23:01:21,1243.21,234.35,5.3,49.58,0.1036
1000000375,2026-01-05 23:01:21,1108.78,226.55,4.89,50.35,0.0924
1000000376,2026-01-05 23:01:21,939.82,235.17,4.0,49.69,0.0783
1000000377,2026-01-05 23:01:21,815.56,237.03,3.44,49.82,0.068
1000000378,2026-01-05 23:01:21,1445.75,227.84,6.35,50.44,0.1205
1000000379,2026-01-05 23:01:21,880.51,234.24,3.76,49.5,0.0734
1000000380,2026-01-05 23:01:21,1131.55,230.41,4.91,50.49,0.0943
1000000381,2026-01-05 23:01:21,1433.79,224.48,6.39,50.42,0.1195
1000000382,2026-01-05 23:01:21,987.74,230.43,4.29,50.17,0.0823
1000000383,2026-01-05 23:01:21,921.41,239.1,3.85,49.59,0.0768
1000000384,2026-01-05 23:01:21,1068.45,226.1,4.73,50.37,0.089
1000000385,2026-01-05 23:01:21,1102.29,232.4,4.74,50.45,0.0919
1000000386,2026-01-05 23:01:21,979.76,226.96,4.32,50.28,0.0816
1000000387,2026-01-05 23:01:21,1064.97,237.0,4.49,49.53,0.0887
1000000388,2026-01-05 23:01:21,1245.44,237.35,5.25,50.27,0.1038
1000000389,2026-01-05 23:01:21,1004.45,232.06,4.33,50.11,0.0837
1000000390,2026-01-05 23:01:21,895.58,223.77,4.0,50.13,0.0746
1000000391,2026-01-05 23:01:21,1073.17,223.42,4.8,49.7,0.0894
1000000392,2026-01-05 23:01:21,1272.41,225.29,5.65,49.86,0.106
1000000393,2026-01-05 23:01:21,983.6,220.26,4.47,50.34,0.082
1000000394,2026-01-05 23:01:21,806.94,238.9,3.38,49.97,0.0672
1000000395,2026-01-05 23:01:21,1135.09,226.89,5.0,50.17,0.0946
1000000396,2026-01-05 23:01:21,1002.16,227.9,4.4,50.43,0.0835
1000000397,2026-01-05 23:01:21,1335.99,230.88,5.79,50.26,0.1113
1000000398,2026-01-05 23:01:21,854.35,231.84,3.69,50.37,0.0712
1000000399,2026-01-05 23:01:21,846.76,237.83,3.56,50.24,0.0706
1000000400,2026-01-05 23:01:21,1312.2,223.51,5.87,50.29,0.1093
1000000401,2026-01-05 23:01:21,937.64,226.71,4.14,50.18,0.0781
1000000402,2026-01-05 23:01:21,1389.48,226.37,6.14,49.6,0.1158
1000000403,2026-01-05 23:01:21,927.15,220.92,4.2,50.43,0.0773
1000000404,2026-01-05 23:01:21,961.77,236.75,4.06,50.27,0.0801
1000000405,2026-01-05 23:01:21,1147.4,239.01,4.8,50.02,0.0956
1000000406,2026-01-05 23:01:21,1105.42,230.22,4.8,50.18,0.0921
1000000407,2026-01-05 23:01:21,1296.42,232.16,5.58,49.79,0.108
1000000408,2026-01-05 23:01:21,1470.52,238.36,6.17,49.64,0.1225
1000000409,2026-01-05 23:01:21,1421.2,221.29,6.42,50.17,0.1184
1000000410,2026-01-05 23:01:21,1035.48,239.48,4.32,50.38,0.0863
1000000411,2026-01-05 23:01:21,967.8,223.93,4.32,50.39,0.0807
1000000412,2026-01-05 23:01:21,1043.56,236.57,4.41,50.12,0.087
1000000413,2026-01-05 23:01:21,1151.22,235.78,4.88,49.52,0.0959
1000000414,2026-01-05 23:01:21,1308.64,221.39,5.91,49.82,0.1091
1000000415,2026-01-05 23:01:21,1060.08,234.44,4.52,49.63,0.0883
1000000416,2026-01-05 23:01:21,1338.48,228.49,5.86,49.59,0.1115
1000000417,2026-01-05 23:01:21,1212.16,235.4,5.15,49.95,0.101
1000000418,2026-01-05 23:01:21,1271.84,235.84,5.39,49.8,0.106
1000000419,2026-01-05 23:01:21,1023.13,235.67,4.34,50.3,0.0853
1000000420,2026-01-05 23:01:21,1128.97,230.86,4.89,49.6,0.0941
1000000421,2026-01-05 23:01:21,1371.3,238.58,5.75,50.16,0.1143
1000000422,2026-01-05 23:01:21,1422.61,223.52,6.36,49.79,0.1186
1000000423,2026-01-05 23:01:21,918.47,234.03,3.92,50.14,0.0765
1000000424,2026-01-05 23:01:21,1289.78,229.56,5.62,50.39,0.1075
1000000425,2026-01-05 23:01:21,980.61,220.24,4.45,49.56,0.0817
1000000426,2026-01-05 23:01:21,862.69,226.73,3.8,50.46,0.0719
1000000427,2026-01-05 23:01:21,1415.49,221.65,6.39,49.62,0.118
1000000428,2026-01-05 23:01:21,1373.85,232.34,5.91,49.89,0.1145
1000000429,2026-01-05 23:01:21,821.37,234.58,3.5,49.68,0.0684
1000000430,2026-01-05 23:01:21,1193.96,231.7,5.15,49.66,0.0995
1000000431,2026-01-05 23:01:21,1353.68,238.82,5.67,50.33,0.1128
1000000432,2026-01-05 23:01:21,1266.59,235.19,5.39,50.15,0.1055
1000000433,2026-01-05 23:01:21,837.71,225.32,3.72,50.36,0.0698
1000000434,2026-01-05 23:01:21,865.95,224.07,3.86,50.07,0.0722
1000000435,2026-01-05 23:01:21,813.47,230.18,3.53,49.78,0.0678
1000000436,2026-01-05 23:01:21,924.74,233.53,3.96,49.57,0.0771
1000000437,2026-01-05 23:01:21,1053.17,225.24,4.68,49.99,0.0878
1000000438,2026-01-05 23:01:21,1421.83,233.57,6.09,50.14,0.1185
1000000439,2026-01-05 23:01:21,1252.45,225.48,5.55,50.39,0.1044
1000000440,2026-01-05 23:01:21,977.53,236.67,4.13,49.68,0.0815
1000000441,2026-01-05 23:01:21,1320.23,221.73,5.95,49.92,0.11
1000000442,2026-01-05 23:01:21,996.97,236.53,4.22,49.72,0.0831
1000000443,2026-01-05 23:01:21,854.56,233.43,3.66,49.66,0.0712
1000000444,2026-01-05 23:01:21,1064.41,226.24,4.7,50.43,0.0887
1000000445,2026-01-05 23:01:21,1106.24,227.36,4.87,49.96,0.0922
1000000446,2026-01-05 23:01:21,1427.83,226.57,6.3,49.56,0.119
1000000447,2026-01-05 23:01:21,902.3,239.75,3.76,49.73,0.0752
1000000448,2026-01-05 23:01:21,827.77,224.27,3.69,49.68,0.069
1000000449,2026-01-05 23:01:21,1170.08,227.78,5.14,49.5,0.0975
1000000450,2026-01-05 23:01:21,1447.26,236.13,6.13,50.36,0.1206
1000000451,2026-01-05 23:01:21,1437.51,226.64,6.34,50.39,0.1198
1000000452,2026-01-05 23:01:21,1109.62,226.37,4.9,49.76,0.0925
1000000453,2026-01-05 23:01:21,881.52,238.16,3.7,49.68,0.0735
1000000454,2026-01-05 23:01:21,1051.26,226.84,4.63,50.16,0.0876
1000000455,2026-01-05 23:01:21,1452.97,222.34,6.53,50.45,0.1211
1000000456,2026-01-05 23:01:21,862.76,223.83,3.85,49.52,0.0719
1000000457,2026-01-05 23:01:21,1108.23,223.97,4.95,50.08,0.0924
1000000458,2026-01-05 23:01:21,1079.03,228.92,4.71,49.5,0.0899
1000000459,2026-01-05 23:01:21,1173.65,221.08,5.31,49.59,0.0978
1000000460,2026-01-05 23:01:21,1447.12,232.96,6.21,50.11,0.1206
1000000461,2026-01-05 23:01:21,1360.84,224.77,6.05,50.49,0.1134
1000000462,2026-01-05 23:01:21,1287.87,231.91,5.55,50.36,0.1073
1000000463,2026-01-05 23:01:21,1029.8,239.53,4.3,49.8,0.0858
1000000464,2026-01-05 23:01:21,1493.7,237.19,6.3,50.11,0.1245
1000000465,2026-01-05 23:01:21,955.32,239.81,3.98,49.77,0.0796
1000000466,2026-01-05 23:01:21,1311.52,239.3,5.48,49.91,0.1093
